frame,time_s,dt_ms,dy_px,speed_px_s,quality
430,4.896300,10.167,40.0,3934.4,4.081
431,4.902978,6.678,40.0,5990.0,1.087
432,4.911044,8.067,40.0,4958.7,1.086
433,4.923622,12.578,36.0,2862.2,4.173
434,4.928367,4.744,36.0,7587.8,575.024
435,4.935333,6.967,40.0,5741.6,459.754
436,4.944200,8.867,36.0,4060.2,4.257
437,4.952289,8.089,36.0,4450.5,3.447
438,4.963789,11.500,40.0,3478.3,1.090
439,4.968978,5.189,32.0,6167.0,1.087
440,4.976789,7.811,32.0,4096.7,594.805
441,4.985756,8.967,36.0,4014.9,3.595
442,4.993756,8.000,32.0,4000.0,569.055
443,5.002556,8.800,32.0,3636.4,3.654
444,5.011511,8.956,36.0,4019.9,4.533
445,5.020200,8.689,32.0,3682.9,1.027
446,5.027889,7.689,28.0,3641.6,1.020
447,5.035578,7.689,32.0,4161.8,4.593
448,5.043867,8.289,28.0,3378.0,678.281
449,5.052578,8.711,28.0,3214.3,3.692
450,5.060822,8.244,32.0,3881.4,3.684
451,5.072633,11.811,28.0,2370.6,4.532
452,5.076733,4.100,28.0,6829.3,4.051
453,5.084400,7.667,28.0,3652.2,1.097
454,5.093467,9.067,28.0,3088.2,1.101
455,5.102078,8.611,24.0,2787.1,3.970
456,5.110044,7.967,24.0,3012.6,4.440
457,5.118544,8.500,28.0,3294.1,726.706
458,5.127244,8.700,24.0,2758.6,3.654
459,5.134911,7.667,24.0,3130.4,3.643
460,5.143356,8.444,28.0,3315.8,4.365
461,5.151800,8.444,24.0,2842.1,3.804
462,5.161111,9.311,20.0,2148.0,1.095
463,5.168578,7.467,24.0,3214.3,3.597
464,5.176667,8.089,24.0,2967.0,1.053
465,5.184756,8.089,20.0,2472.5,4.218
466,5.193333,8.578,24.0,2797.9,777.670
467,5.201467,8.133,20.0,2459.0,3.561
468,5.210222,8.756,20.0,2284.3,795.074
469,5.218978,8.756,24.0,2741.1,1.081
470,5.227344,8.367,20.0,2390.4,718.198
471,5.234189,6.844,20.0,2922.1,3.458
472,5.243089,8.900,20.0,2247.2,3.431
473,5.251989,8.900,20.0,2247.2,3.393
474,5.260067,8.078,16.0,1980.7,1.041
475,5.268144,8.078,20.0,2475.9,650.887
476,5.276600,8.456,16.0,1892.2,3.642
477,5.285267,8.667,16.0,1846.2,3.279
478,5.293711,8.444,20.0,2368.4,3.266
479,5.302311,8.600,16.0,1860.5,3.273
480,5.310033,7.722,16.0,2071.9,506.342
481,5.318511,8.478,16.0,1887.3,3.275
482,5.326744,8.233,20.0,2429.1,1.127
483,5.334978,8.233,16.0,1943.3,3.330
484,5.342967,7.989,16.0,2002.8,3.306
485,5.351478,8.511,16.0,1879.9,686.422
486,5.359989,8.511,16.0,1879.9,1.136
487,5.368744,8.756,12.0,1370.6,1.135
488,5.377500,8.756,16.0,1827.4,732.285
489,5.384856,7.356,12.0,1631.4,3.326
490,5.392711,7.856,12.0,1527.6,3.352
491,5.401433,8.722,12.0,1375.8,1.141
492,5.409822,8.389,12.0,1430.5,3.331
493,5.417644,7.822,12.0,1534.1,754.511
494,5.426333,8.689,12.0,1381.1,3.381
495,5.434322,7.989,12.0,1502.1,888.969
496,5.443311,8.989,12.0,1335.0,3.410
497,5.451189,7.878,12.0,1523.3,3.422
498,5.459544,8.356,12.0,1436.2,3.415
499,5.468411,8.867,8.0,902.3,1.046
500,5.482444,14.033,12.0,855.1,820.761
501,5.485478,3.033,12.0,3956.0,1.059
502,5.493811,8.333,8.0,960.0,1.069
503,5.501222,7.411,8.0,1079.5,3.646
504,5.509733,8.511,12.0,1409.9,3.604
505,5.518756,9.022,8.0,886.7,3.569
506,5.526778,8.022,8.0,997.2,3.385
507,5.535022,8.244,8.0,970.4,3.596
508,5.543589,8.567,8.0,933.9,4.157
509,5.550767,7.178,8.0,1114.6,1097.731
510,5.560189,9.422,8.0,849.1,3.566
511,5.568311,8.122,8.0,985.0,3.537
512,5.576433,8.122,8.0,985.0,1242.410
513,5.584100,7.667,8.0,1043.5,1496.767
514,5.592778,8.678,8.0,921.9,4.119
515,5.601356,8.578,4.0,466.3,1.088
516,5.609356,8.000,8.0,1000.0,1666.449
517,5.618233,8.878,8.0,901.1,1.084
518,5.625722,7.489,4.0,534.1,1.083
519,5.634456,8.733,8.0,916.0,1.079
520,5.642167,7.711,4.0,518.7,1.076
521,5.651511,9.344,8.0,856.1,1.077
522,5.659456,7.944,4.0,503.5,4.191
523,5.667556,8.100,4.0,493.8,3.410
524,5.675111,7.556,4.0,529.4,3.442
525,5.684678,9.567,4.0,418.1,3.707
526,5.693044,8.367,4.0,478.1,4.162
527,5.701256,8.211,4.0,487.1,1746.942
528,5.709056,7.800,4.0,512.8,2290.181
529,5.718800,9.744,4.0,410.5,1830.525
530,5.727167,8.367,4.0,478.1,1313.566
531,5.735033,7.867,4.0,508.5,4.137
532,5.742600,7.567,4.0,528.6,2572.760
533,5.751311,8.711,4.0,459.2,3.743
534,5.758822,7.511,4.0,532.5,3.457
535,5.767400,8.578,4.0,466.3,3.343
536,5.775211,7.811,4.0,512.1,1.134
537,5.783522,8.311,0.0,0.0,1.132
538,5.799133,15.611,4.0,256.2,4.128
539,5.801644,2.511,0.0,0.0,1.050
540,5.808722,7.078,0.0,0.0,3.455
541,5.817467,8.744,0.0,0.0,1.133
542,5.825667,8.200,4.0,487.8,1.136
543,5.833744,8.078,0.0,0.0,3.788
544,5.843100,9.356,0.0,0.0,4.131
545,5.851411,8.311,0.0,0.0,3.331
546,5.859089,7.678,0.0,0.0,3.462
547,5.874889,15.800,0.0,0.0,3.775
