frame,time_s,dt_ms,dy_px,speed_px_s,quality
365,4.267567,7.944,128.0,16111.9,3.762
366,4.276078,8.511,128.0,15039.2,3.329
367,4.284733,8.656,128.0,14788.2,3.596
368,4.292011,7.278,128.0,17587.8,3.663
369,4.300644,8.633,0.0,0.0,175.720
370,4.310811,10.167,124.0,12196.7,2.855
371,4.318956,8.144,124.0,15225.1,3.653
372,4.326756,7.800,124.0,15897.4,4.056
373,4.334289,7.533,140.0,18584.1,4.354
374,4.343256,8.967,124.0,13829.0,38.226
375,4.350722,7.467,124.0,16607.1,3.403
376,4.360156,9.433,140.0,14841.0,3.587
377,4.368367,8.211,124.0,15101.5,3.511
378,4.376356,7.989,124.0,15521.6,3.152
379,4.383944,7.589,136.0,17920.9,3.225
380,4.392322,8.378,124.0,14801.1,1.034
381,4.400844,8.522,120.0,14080.8,52.921
382,4.408956,8.111,136.0,16767.1,3.466
383,4.417067,8.111,120.0,14794.5,3.721
384,4.425611,8.544,116.0,13576.1,1.079
385,4.433856,8.244,132.0,16010.8,32.228
386,4.442100,8.244,116.0,14070.1,22.317
387,4.450344,8.244,116.0,14070.1,3.578
388,4.458800,8.456,128.0,15138.0,22.859
389,4.468656,9.856,112.0,11364.1,61.878
390,4.475633,6.978,112.0,16051.0,3.855
391,4.483256,7.622,124.0,16268.2,13.855
392,4.492133,8.878,108.0,12165.2,3.184
393,4.500600,8.467,108.0,12755.9,13.349
394,4.509067,8.467,108.0,12755.9,3.263
395,4.516822,7.756,120.0,15472.8,3.423
396,4.525767,8.944,104.0,11627.3,26.316
397,4.533644,7.878,104.0,13201.7,24.232
398,4.542233,8.589,112.0,13040.1,1.143
399,4.550144,7.911,100.0,12640.4,2.743
400,4.559133,8.989,92.0,10234.9,32.752
401,4.574878,15.744,0.0,0.0,24.955
402,4.583500,8.622,20.0,2319.6,1.031
403,4.785389,201.889,184.0,0.0,1.057
404,4.792900,7.511,0.0,0.0,117.737
405,4.917456,124.556,0.0,0.0,1318.689
406,4.924700,7.244,0.0,0.0,3020.969
