frame,time_s,dt_ms,dy_px,speed_px_s,quality
533,6.217822,8.767,124.0,14144.5,55.032
534,6.226122,8.300,136.0,16385.5,3.547
535,6.234633,8.511,124.0,14569.2,1.153
536,6.243000,8.367,124.0,14820.7,45.605
537,6.251267,8.267,136.0,16451.6,3.195
538,6.259167,7.900,128.0,16202.5,3.142
539,6.267622,8.456,112.0,13245.7,1.100
540,6.276378,8.756,144.0,16446.7,59.103
541,6.284511,8.133,128.0,15737.7,4.026
542,6.292222,7.711,124.0,16080.7,27.932
543,6.299933,7.711,72.0,9337.2,4.574
544,6.308856,8.922,0.0,0.0,450.631
545,6.317178,8.322,0.0,0.0,121.430
546,6.325311,8.133,0.0,0.0,105.317
547,6.335400,10.089,0.0,0.0,362.308
548,6.343278,7.878,36.0,4569.8,1.118
549,6.350600,7.322,8.0,1092.6,3.022
550,6.358800,8.200,0.0,0.0,12.451
551,6.367356,8.556,0.0,0.0,3.440
552,6.375911,8.556,0.0,0.0,1.628
553,6.384344,8.433,0.0,0.0,1.458
554,6.394367,10.022,0.0,0.0,1.349
555,6.404256,9.889,-4.0,404.5,1.020
556,6.408844,4.589,0.0,0.0,1.304
557,6.417078,8.233,0.0,0.0,1.444
558,6.425311,8.233,0.0,0.0,1.060
559,6.434211,8.900,0.0,0.0,1.538
560,6.443822,9.611,0.0,0.0,1.339
561,6.451056,7.233,0.0,0.0,1.071
562,6.458544,7.489,0.0,0.0,1.224
563,6.467000,8.456,0.0,0.0,1.175
564,6.475356,8.356,-4.0,478.7,1.233
565,6.484467,9.111,0.0,0.0,1.063
566,6.493000,8.533,0.0,0.0,1.055
567,6.499967,6.967,-4.0,574.2,1.177
568,6.508567,8.600,0.0,0.0,1.211
569,6.516767,8.200,0.0,0.0,1.363
570,6.525089,8.322,0.0,0.0,1.198
571,6.534467,9.378,0.0,0.0,1.940
572,6.543500,9.033,0.0,0.0,2.262
573,6.552978,9.478,0.0,0.0,2.838
574,6.559811,6.833,0.0,0.0,2.904
575,6.566400,6.589,0.0,0.0,4.080
576,6.575289,8.889,0.0,0.0,5.272
577,6.583389,8.100,0.0,0.0,5.971
578,6.596433,13.044,0.0,0.0,7.937
579,6.600989,4.556,0.0,0.0,10.399
