frame,time_s,dt_ms,dy_px,speed_px_s,quality
477,5.375056,8.000,-4.0,500.0,1.242
478,5.383578,8.522,-4.0,469.4,1.398
479,5.392444,8.867,0.0,0.0,1.040
480,5.400800,8.356,-4.0,478.7,1.596
481,5.410678,9.878,0.0,0.0,1.011
482,5.418289,7.611,0.0,0.0,1.126
483,5.426578,8.289,-4.0,482.6,1.035
484,5.433856,7.278,0.0,0.0,1.656
485,5.442489,8.633,0.0,0.0,1.742
486,5.451256,8.767,0.0,0.0,2.299
487,5.459911,8.656,0.0,0.0,2.347
488,5.468378,8.467,0.0,0.0,3.175
489,5.477011,8.633,0.0,0.0,4.093
490,5.484867,7.856,0.0,0.0,4.759
491,5.491411,6.544,0.0,0.0,5.897
492,5.499756,8.344,0.0,0.0,7.616
493,5.508222,8.467,0.0,0.0,8.318
494,5.516433,8.211,0.0,0.0,10.994
495,5.524867,8.433,0.0,0.0,1038.955
496,5.533567,8.700,180.0,20689.7,1.411
497,5.541700,8.133,128.0,15737.7,3.087
498,5.549833,8.133,128.0,15737.7,3.417
499,5.558733,8.900,128.0,14382.0,3.236
500,5.566233,7.500,128.0,17066.7,3.527
501,5.580289,14.056,128.0,9106.7,3.412
502,5.584256,3.967,128.0,32268.9,55.938
503,5.590878,6.622,128.0,19328.9,3.369
504,5.599233,8.356,128.0,15319.1,3.496
505,5.608122,8.889,128.0,14400.0,3.830
506,5.616544,8.422,128.0,15197.9,3.776
507,5.624189,7.644,128.0,16744.2,4.062
508,5.633700,9.511,0.0,0.0,30.593
509,5.641778,8.078,0.0,0.0,19.019
510,5.649756,7.978,124.0,15543.2,1.260
511,5.658189,8.433,124.0,14703.6,3.708
512,5.667689,9.500,124.0,13052.6,3.003
513,5.675511,7.822,140.0,17897.7,36.185
514,5.683767,8.256,124.0,15020.2,3.438
515,5.691767,8.000,124.0,15500.0,31.876
516,5.699533,7.767,140.0,18025.8,3.482
517,5.707744,8.211,124.0,15101.5,39.508
518,5.717511,9.767,124.0,12696.2,3.790
519,5.725922,8.411,136.0,16169.1,3.739
520,5.734644,8.722,120.0,13758.0,3.374
521,5.741378,6.733,120.0,17821.8,3.150
522,5.749911,8.533,136.0,15937.5,3.347
523,5.758122,8.211,120.0,14614.3,1.067
524,5.766500,8.378,120.0,14323.6,3.504
525,5.774611,8.111,132.0,16274.0,3.028
526,5.783222,8.611,116.0,13471.0,2.948
527,5.792189,8.967,112.0,12490.7,1.146
528,5.800589,8.400,128.0,15238.1,2.675
529,5.806889,6.300,112.0,17777.8,51.770
530,5.815811,8.922,112.0,12552.9,74.499
531,5.824478,8.667,124.0,14307.7,14.688
532,5.832678,8.200,112.0,13658.5,1.039
533,5.841167,8.489,108.0,12722.5,13.582
534,5.849433,8.267,108.0,13064.5,2.910
535,5.857900,8.467,120.0,14173.2,2.827
536,5.867556,9.656,104.0,10771.0,18.351
537,5.874100,6.544,104.0,15891.3,2.872
538,5.883156,9.056,116.0,12809.8,2.725
539,5.891389,8.233,100.0,12145.7,12.205
540,5.899078,7.689,100.0,13005.8,3.263
541,5.907400,8.322,112.0,13457.9,3.271
542,5.919811,12.411,96.0,7735.0,21.064
543,5.923756,3.944,96.0,24338.0,2.773
544,5.932844,9.089,108.0,11882.6,1.095
545,5.941111,8.267,92.0,11129.0,6.311
546,5.949844,8.733,92.0,10534.4,4.650
547,5.958100,8.256,100.0,12113.1,2.877
548,5.965900,7.800,88.0,11282.1,4.290
549,5.974033,8.133,88.0,10819.7,3.736
550,5.982722,8.689,96.0,11048.6,3.175
551,5.990878,8.156,84.0,10299.7,5.108
552,5.999300,8.422,84.0,9973.6,74.393
553,6.007722,8.422,0.0,0.0,127.892
554,6.015756,8.033,208.0,25892.1,3.470
555,6.024278,8.522,92.0,10795.3,3.971
556,6.032456,8.178,156.0,19076.1,3.654
557,6.041167,8.711,116.0,13316.3,31.764
558,6.049022,7.856,124.0,15785.0,31.642
559,6.057600,8.578,148.0,17253.9,26.529
560,6.065878,8.278,140.0,16912.8,3.357
561,6.074344,8.467,92.0,10866.1,5.200
562,6.082133,7.789,156.0,20028.5,4.921
563,6.090878,8.744,116.0,13265.6,26.844
564,6.098133,7.256,124.0,17090.4,23.453
565,6.107367,9.233,0.0,0.0,110.503
566,6.115667,8.300,0.0,0.0,4.274
567,6.124133,8.467,124.0,14645.7,3.757
568,6.131911,7.778,124.0,15942.9,3.087
569,6.140444,8.533,124.0,14531.3,3.045
570,6.149456,9.011,140.0,15536.4,1.033
571,6.158233,8.778,124.0,14126.6,3.375
572,6.166567,8.333,124.0,14880.0,1.043
573,6.175367,8.800,136.0,15454.5,3.522
574,6.185633,10.267,120.0,11688.3,3.490
575,6.189433,3.800,120.0,31578.9,3.181
576,6.198167,8.733,136.0,15572.5,3.186
577,6.213589,15.422,120.0,7781.0,3.348
578,6.223244,9.656,120.0,12428.1,3.324
579,6.225933,2.689,132.0,49090.9,21.886
580,6.230756,4.822,116.0,24055.3,3.446
